"case","n_miss","pct_miss"
2912,2,11.7647058823529
2945,2,11.7647058823529
2980,2,11.7647058823529
2988,2,11.7647058823529
2997,2,11.7647058823529
3008,2,11.7647058823529
3107,2,11.7647058823529
3218,2,11.7647058823529
3253,2,11.7647058823529
3261,2,11.7647058823529
3285,2,11.7647058823529
3286,2,11.7647058823529
3323,2,11.7647058823529
3360,2,11.7647058823529
3375,2,11.7647058823529
3399,2,11.7647058823529
3418,2,11.7647058823529
3442,2,11.7647058823529
3500,2,11.7647058823529
3520,2,11.7647058823529
3572,2,11.7647058823529
3584,2,11.7647058823529
3589,2,11.7647058823529
3595,2,11.7647058823529
3623,2,11.7647058823529
3628,2,11.7647058823529
3664,2,11.7647058823529
3679,2,11.7647058823529
3682,2,11.7647058823529
3738,2,11.7647058823529
3739,2,11.7647058823529
3766,2,11.7647058823529
3769,2,11.7647058823529
3786,2,11.7647058823529
3832,2,11.7647058823529
3835,2,11.7647058823529
3842,2,11.7647058823529
3867,2,11.7647058823529
3907,2,11.7647058823529
3968,2,11.7647058823529
3974,2,11.7647058823529
3976,2,11.7647058823529
3978,2,11.7647058823529
4014,2,11.7647058823529
4049,2,11.7647058823529
4062,2,11.7647058823529
4110,2,11.7647058823529
4170,2,11.7647058823529
4182,2,11.7647058823529
4210,2,11.7647058823529
4232,2,11.7647058823529
4284,2,11.7647058823529
4303,2,11.7647058823529
4323,2,11.7647058823529
4341,2,11.7647058823529
4342,2,11.7647058823529
4377,2,11.7647058823529
4401,2,11.7647058823529
4483,2,11.7647058823529
4487,2,11.7647058823529
4497,2,11.7647058823529
4509,2,11.7647058823529
4532,2,11.7647058823529
4572,2,11.7647058823529
4593,2,11.7647058823529
4615,2,11.7647058823529
4633,2,11.7647058823529
4634,2,11.7647058823529
4662,2,11.7647058823529
4674,2,11.7647058823529
4678,2,11.7647058823529
4681,2,11.7647058823529
4684,2,11.7647058823529
4728,2,11.7647058823529
4756,2,11.7647058823529
4782,2,11.7647058823529
4790,2,11.7647058823529
4860,2,11.7647058823529
4896,2,11.7647058823529
4909,2,11.7647058823529
4923,2,11.7647058823529
5002,2,11.7647058823529
5051,2,11.7647058823529
5063,2,11.7647058823529
5110,2,11.7647058823529
5129,2,11.7647058823529
5174,2,11.7647058823529
5214,2,11.7647058823529
5252,2,11.7647058823529
5318,2,11.7647058823529
